연번,시도청,경찰서,관서명,구분,전화번호,주소,위도,경도
1159,충남청,서산,해미,파출소,041-688-0112,충청남도 서산시 해미면 남문2로 183,36.7091618898265,126.550793761305
1160,충남청,서산,성연,파출소,041-662-8112,충청남도 서산시 성연면 성연로 202,36.8374594112765,126.4610224465
1161,충남청,서산,부석,파출소,041-662-4112,충청남도 서산시 부석면 취평2길 36,36.715485553424,126.393113489356
1162,충남청,서산,팔봉,파출소,041-662-6112,충청남도 서산시 팔봉면 팔봉1로 409,36.812936518878,126.349006696173
1163,충남청,아산,온천,지구대,041-538-0834,충청남도 아산시  삼동로16번길 7-11,36.7823166014604,127.011428024212
1164,충남청,아산,온양,지구대,041-538-0844,충청남도 아산시  시민로258번길 3-1,36.7730734007287,126.995127218148
1165,충남청,아산,충무,지구대,041-538-0842,충청남도 아산시  시민로 370-12,36.781401972354,127.001098740636
1166,충남청,아산,신창,파출소,041-538-0848,충청남도 아산시 신창면 서북부로 610,,
1167,충남청,아산,탕정,파출소,041-538-0847,충청남도 아산시 탕정로23번길 7,36.799192970103,127.047156821506
1168,충남청,아산,인주,파출소,041-538-0851,충청남도 아산시 인주면 공세길 54 공세리 282-2,36.8807664761939,126.91358722419
1169,충남청,아산,도고선장,파출소,041-538-0853,충청남도 아산시 도고면 아산만로198번길 10,36.7611683319611,126.868976486413
1170,충남청,아산,음봉,파출소,041-538-0850,충청남도 아산시 음봉면 음봉면로 19,36.8490881461229,127.012482946617
1171,충남청,아산,둔포,파출소,041-538-0849,충청남도 아산시 둔포면 둔포면로 37,36.9300129957739,127.037903570948
1172,충남청,아산,영인,파출소,041-538-0852,충청남도 아산시 영인면 아산리길 23 ,36.8554837790173,126.953989717813
1173,충남청,아산,배방,파출소,041-538-0846,충청남도 아산시 배방읍 모산로 151,36.7754000258322,127.059253658909
1174,충남청,아산,장재,파출소,041-538-0843,충청남도 아산시 배방읍 용연로 92,36.7887843805707,127.090589022249
1175,충남청,논산,계룡,지구대,042-841-8112,충청남도 계룡시 엄사면 계백로 3120,36.2819538905997,127.242837274594
1176,충남청,논산,논산,지구대,041-732-0112,충청남도 논산시  해월로 157 ,36.2047590158468,127.08429774705
1177,충남청,논산,강경,지구대,041-746-3305,충청남도 논산시 강경읍 대흥로 1-2,36.1542385395126,127.014975920565
1178,충남청,논산,연무,지구대,041-746-3302,충청남도 논산시 연무읍 안심로61번길 4,36.1268068847969,127.098509055544
1179,충남청,논산,상월,파출소,041-732-4112,충청남도 논산시 상월면 백일헌로 1035 ,36.2943062096735,127.141511541521
1180,충남청,논산,양촌,파출소,041-741-2112,충청남도 논산시 양촌면 황산벌로 428,36.1363878950969,127.23914993708
1181,충남청,논산,연산,파출소,041-735-0112,충청남도 논산시 연산면 선비로275번길 28,36.2127196714638,127.200285736717
1182,충남청,공주,신관,지구대,041-850-7303,충청남도 공주시  한적2길 25,36.4764273026498,127.139930610073
1183,충남청,공주,금학,지구대,041-850-7301,충청남도 공주시  우금티로 535,36.4423847328046,127.120011556287
1184,충남청,공주,유구,파출소,041-850-7317,충청남도 공주시 유구읍 중앙1길 115,36.5548254980622,126.950793776004
1185,충남청,공주,탄천이인,파출소,041-850-7305,충청남도 공주시 이인면 은행길 34,36.3628339559986,127.061628187076
1186,충남청,공주,반포,파출소,041-850-7308,충청남도 공주시 반포면 반포초교길 15,36.395798552569,127.251243656333
1187,충남청,공주,정안,파출소,041-850-7312,충청남도 공주시 정안면 정안중앙길 169 ,36.6095985842364,127.120821291992
1188,충남청,공주,계룡,파출소,041-850-7307,충청남도 공주시 계룡면 영규대사로 495,36.3607822357719,127.141932514584
1189,충남청,공주,우성사곡,파출소,041-850-7313,충청남도 공주시 우성면 동대리길 75,36.4701156023353,127.052248623102
1190,충남청,보령,해수욕장,지구대,041-933-7112,충청남도 보령시  머드로 70,36.3117128939663,126.514742759972
1191,충남청,보령,동대,지구대,041-931-0112,충청남도 보령시  신설1길 53,36.3507130118032,126.605685600274
1192,충남청,보령,미산,파출소,041-933-4112,충청남도 보령시 미산면 만수로 1129,36.2930692497997,126.676529804102
1193,충남청,보령,천북,파출소,041-641-9112,충청남도 보령시 천북면 하궁길 8,36.4805724727476,126.527619619293
1194,충남청,보령,주포,파출소,041-932-7112,충청남도 보령시 주포면 보령읍성길 80-32,36.4154350694704,126.588632915045
1195,충남청,보령,대천,파출소,041-936-0112,충청남도 보령시  구시1길 38,36.3493971657036,126.592062193978
1196,충남청,보령,웅천,파출소,041-933-2112,충청남도 보령시 웅천읍 충서로 928길  ,36.2336444526612,126.598374486595
1197,충남청,보령,오천,파출소,041-932-4112,충청남도 보령시 오천면 소성안길 50 ,36.4386099084985,126.522388621815
1198,충남청,당진,중앙,지구대,041-360-4301,충청남도 당진시 당진중앙2로157,36.8955774780074,126.632767138923
1199,충남청,당진,신평,파출소,041-360-4304,충청남도 당진시 신평면 신평로840,36.8855673012992,126.772848490874
1200,충남청,당진,면천,파출소,041-360-4308,충청남도 당진시 면천면 면천서문1길 82,36.8160451395027,126.667376643243
1201,충남청,당진,합덕,파출소,041-360-4302,충청남도 당진시 합덕읍 합우로168,36.8079411202859,126.774948342281
1202,충남청,당진,석문,지구대,041-360-4303,충청남도 당진시 석문면 통정3길 13,36.9812721114619,126.592382691892
1203,충남청,당진,송악,지구대,041-360-4320,충청남도 당진시 송악로 660 송악파출소,36.9382139634193,126.74370829325
1204,충남청,당진,송산,파출소,041-360-4306,충청남도 당진시 송산면 상거중앙길 59,36.9328354030094,126.679520489731
1205,충남청,당진,기지시,파출소,041-360-4305,충청남도 당진시 송악읍 기지시1길 42,36.9048822720231,126.690935782899
1206,충남청,당진,순성,파출소,041-360-4312,충청남도 당진시 순성면 순성로 507-3,36.8434162629387,126.714405799143
1207,충남청,홍성,오관,지구대,041-632-2038,충청남도 홍성군 홍성읍 내포로 14,36.60042550884,126.665871354581
1208,충남청,홍성,내포,지구대,041-632-9112,충청남도 홍성군 홍북읍 홍학로 56,36.6486618226671,126.672556632986
1209,충남청,홍성,광천,지구대,041-641-0112,충청남도 홍성군 광천읍 광천로 341-2,36.5039868669486,126.624342215517
1210,충남청,홍성,서부결성,파출소,041-632-8112,충청남도 홍성군 서부면 서부로 514,36.5790711716126,126.513519166406
1211,충남청,홍성,홍동장곡,파출소,041-633-3112,충청남도 홍성군 홍동면 홍장남로 711,36.559341445671,126.687497777637
1212,충남청,홍성,갈산,파출소,041-633-2112,충청남도 홍성군 갈산면 갈산로 95,36.6049847936406,126.550188917258
1213,충남청,홍성,금마,파출소,041-633-7112,충청남도 홍성군 금마면 금북로 32,36.6211731771514,126.712837405557
1214,충남청,예산,예산,지구대,041-330-9101,충청남도 예산군 예산읍 아리랑로 22,36.6860873397318,126.831889747349
1215,충남청,예산,신례원신암,파출소,041-330-9305,충청남도 예산군 예산읍 신례원로 181번길,36.7254643595482,126.843161526355
1216,충남청,예산,덕산,지구대,041-330-9236,충청남도 예산군 덕산면 덕산온천로 427,36.7042905162431,126.667722658618
1217,충남청,예산,삽교,지구대,041-330-9302,충청남도 예산군 삽교읍 삽교로1길 28,36.6885501176267,126.738110705039
1218,충남청,예산,대술신양,파출소,041-330-9306,충청남도 예산군 대술면 대술로 145-1,36.6573155825419,126.892394039193
1219,충남청,예산,광시대흥,파출소,041-330-9108,충청남도 예산군 광시면 예당로 157 ,36.5486329381136,126.774976317148
1220,충남청,부여,백강,지구대,041-835-1132,충청남도 부여군 부여읍 사비로 93,36.280944167802,126.910187919402
1221,충남청,부여,외내산,파출소,041-836-5112,충청남도 부여군 외산면 외산로 69,36.3005723904903,126.703271495558
1222,충남청,부여,임천,파출소,041-833-2112,충청남도 부여군 임천면 성흥로 117,36.1883546326676,126.893488975161
1223,충남청,부여,세도,파출소,041-833-0112,충청남도 부여군 세도면 세도중앙로 30,36.1705325807435,126.946138551685
1224,충남청,부여,홍산,파출소,041-836-1112,충청남도 부여군 홍산면 홍산로 70 ,36.2155963950124,126.760345997886
1225,충남청,부여,구룡,파출소,041-832-2112,충청남도 부여군 구룡면 흥수로 158,36.2494184298905,126.809494141658
1226,충남청,부여,석성,파출소,041-836-9112,충청남도 부여군 석성면 왕릉로 695,36.2534265020193,127.001780374927
1227,충남청,부여,규암,파출소,041-836-3112,충청남도 부여군 규암면 수북로 73 ,36.2752882386313,126.889566307803
1228,충남청,부여,은산,파출소,041-832-6112,충청남도 부여군 은산면 충절로 2792,36.3086367993036,126.854062668693
1229,충남청,서천,금강,지구대,041-955-5302,충청남도 서천군 장항읍 장항로 134,36.0111623047512,126.692314842648
1230,충남청,서천,서림,지구대,041-952-1302,충청남도 서천군 서천읍 서천로 69,36.0767262048019,126.692072073955
1231,충남청,서천,판교,파출소,041-951-5112,충청남도 서천군 판교면 대백제로1908,36.1536749086613,126.692014986544
1232,충남청,서천,한산,파출소,041-951-0112,충청남도 서천군 한산면 한마로61번길 3-4,36.0856825786429,126.802554809998
1233,충남청,서천,비인,파출소,041-952-5112,충청남도 서천군 비인면 비인로 193,36.1416960042772,126.601058046678
1234,충남청,서천,서면,파출소,041-952-0112,충청남도 서천군 서면 서인로 541 ,36.1520043391408,126.526079026524
1235,충남청,서천,마서,파출소,041-953-2113,충청남도 서천군 마서면 장서로 691,36.062544318273,126.706723289914
1236,충남청,금산,봉황,지구대,041-750-0306,충청남도 금산군 제원면 금강로 113,36.1114727640576,127.546742270309
1237,충남청,금산,진악,지구대,041-750-0301,충청남도 금산군 금산읍 금산로 1446,36.1027401061434,127.488780684097
1238,충남청,금산,진산,파출소,041-750-0303,충청남도 금산군 진산면 대둔산로 405 ,36.1445756508163,127.370981141786
1239,충남청,금산,복수,파출소,041-750-0304,충청남도 금산군 복수면 복수로 114,36.1633042739788,127.398804020789
1240,충남청,금산,추부,파출소,041-750-0305,충청남도 금산군 추부면 마전로 56-1,36.1912475826233,127.466923017091
1241,충남청,청양,정산,파출소,041-940-0312,충청남도 청양군 정산면 칠갑산로 1948 ,36.4094805617429,126.952500060727
1242,충남청,청양,칠갑,지구대,041-940-0311,충청남도 청양군 청양읍 칠갑산로 213,36.4514698381162,126.800205317311
1243,충남청,청양,장평청남,파출소,041-940-0313,충청남도 청양군 장평면 닭우리고개길 39,36.3423951397938,126.89337439758
1244,충남청,청양,화성남양,파출소,041-940-0314,충청남도 청양군 화성면 무한로 130,36.42853435791,126.716685547976
1245,충남청,청양,비봉,파출소,041-940-0316,충청남도 청양군 비봉면 충절로 1988,36.5188819314296,126.786422940154
1246,충남청,청양,운곡,파출소,041-940-0315,충청남도 청양군 운곡면 청신로 878,36.5238540986264,126.845436838327
1247,충남청,태안,태안,지구대,041-671-9121,충청남도 태안군 태안읍 중앙로 177,36.7494704016113,126.307365596103
1248,충남청,태안,안면,파출소,041-671-9122,충청남도 태안군 안면읍 장터로 145,36.5199685784587,126.344874016926
1249,충남청,태안,원북,파출소,041-671-9123,충청남도 태안군 원북면 상리길 31-4,36.8249603218464,126.258112911799
1250,충남청,태안,근흥,파출소,041-671-9124,충청남도 태안군 근흥면 근흥로 730,36.713088730056,126.227847978872
1251,충남청,태안,남면,파출소,041-671-9125,충청남도 태안군 남면 남면로 101,36.6743201247818,126.296953797282
1252,충남청,태안,소원,파출소,041-671-9126,충청남도 태안군 소원면 신덕길 17-1,36.759269013495,126.195500052601
1253,전북청,전주완산,서신,지구대,063-280-0649,전라북도 전주시 완산구  새터로 46 서신지구대,35.8354119046086,127.111398492422
1254,전북청,전주완산,남문,지구대,063-280-0619,전라북도 전주시 완산구  대동로 95 남문지구대,35.823575260161,127.146036620481
1255,전북청,전주완산,삼천,지구대,063-280-0629,전라북도 전주시 완산구  성지산로 24 삼천지구대,35.7997513704763,127.121085482
1256,전북청,전주완산,화산,지구대,063-280-0639,전라북도 전주시 완산구  서원로 295 화산지구대,35.8120025715485,127.126785706124
1257,전북청,전주완산,효자,지구대,063-280-0659,전라북도 전주시 완산구  용머리로 125 효자지구대,35.8062750505956,127.124023010835
1258,전북청,전주완산,서부,지구대,063-280-0689,전라북도 전주시 완산구  마전들로 1 서부파출소,35.821300805296,127.096152591113
1259,전북청,전주완산,평화,지구대,063-280-0669,전라북도 전주시 완산구  평화로 159 평화파출소,35.7910034483947,127.135674472714
1260,전북청,전주완산,서학,파출소,063-280-0679,전라북도 전주시 완산구  서학3길 45 서학파출소,35.8074942160751,127.151595542222
1261,전북청,전주덕진,덕진,지구대,063-277-0113,전라북도 전주시 덕진구  사평로 76 덕진지구대,35.8433530656839,127.123828331496
